"date","count_relative_colleges_av","count_relative_drinking_av","count_relative_schools_av","count_relative_grocery_av","count_relative_museums/parks_av","count_relative_restaurants_av","median_home_dwell_time_relative_av"
2020-03-04,1.50540192926045,0.664378240277301,2.39499885524085,0.844168059044184,0.800252388364339,0.887858732862733,-0.17515709578817
2020-03-05,1.48109324758842,0.741472561294467,2.31731793971245,0.830142852400606,0.800356969178291,0.9294208569858,-0.17355164389179
2020-03-06,1.25421221864952,1.01163885195201,2.35950551053353,0.914999502063669,0.985151267432314,1.08369299596706,-0.228718954092579
2020-03-07,0.731382636655949,1.28808026176211,1.38922624740976,0.978527878901884,1.23928264533683,1.18687580617948,-0.191285255767991
2020-03-08,0.489453376205788,1.16056087612616,0.38519692762914,0.994129883925509,1.19263960231402,1.07433723202186,-0.0653738737480229
2020-03-09,0.976398713826367,0.778562997714064,1.26782366757589,0.9443777455656,0.885224299700724,0.906594752281794,-0.0787945898182369
2020-03-10,1.50019292604502,0.671998027819695,2.27234110801064,0.889687738594492,0.897355674119212,0.900235118675063,-0.125442717949239
2020-03-11,1.48784565916399,0.719957867057119,2.30678847988769,0.865911278811149,0.995452477606633,0.934580405688566,-0.0751921360935559
2020-03-12,1.34681672025723,0.793130238603935,2.32087424733538,0.96786374248946,1.01736215812968,0.966011200792437,-0.10143651557055
2020-03-13,0.923344051446945,0.909892277121214,1.87992696785261,1.23396921646952,1.00282542499028,1.02918301702978,-0.151015057932215
2020-03-14,0.365980707395498,0.913478059494106,0.773148250378003,1.19313843736514,0.912781344177202,0.941887045069855,-0.0919925634375607
2020-03-15,0.123665594855305,0.682755374938369,0.116904896663695,0.921929115997034,0.727150399411559,0.692612266446061,0.00473478729702013
2020-03-16,0.143922829581994,0.447662518115671,0.125586471154975,0.892218914941409,0.635171573540357,0.559664085078128,-0.0240958102163755
2020-03-17,0.178070739549839,0.351854895339977,0.145704015257257,0.895704469255198,0.653525506389016,0.524249334646805,-0.0509177702093047
2020-03-18,0.165530546623794,0.290000149407599,0.142112841873314,0.857363371803525,0.654414443307612,0.468343338576335,-0.00314324691779358
2020-03-19,0.163408360128617,0.249548042013417,0.138382205445335,0.81943722129397,0.653525506389016,0.424201440101885,-0.00227380310806582
2020-03-20,0.152797427652733,0.211449104301445,0.107456275430214,0.713708740442389,0.520655582262397,0.360237731104786,-0.0752192799920486
2020-03-21,0.108424437299035,0.153068085042805,0.0664541404834486,0.560178371858852,0.369222563659213,0.26168381980766,-0.13411246767964
2020-03-22,0.104372990353698,0.114969147330833,0.0652338388481282,0.571672402155511,0.395001734298498,0.250442208156223,-0.0426301950126114
2020-03-23,0.170353697749196,0.1685317715259,0.133466133143044,0.702754141170482,0.520132678192634,0.340505722853862,0.0743960964317428
2020-03-24,0.199099678456592,0.222766729915884,0.194411483387046,0.73698726389519,0.601862584296494,0.395097340219988,0.11524687408189
2020-03-25,0.184630225080386,0.228369514873526,0.182661721926961,0.720887322541024,0.608555756389452,0.382222959991727,0.161927459534166
2020-03-26,0.162250803858521,0.205846319343802,0.154699381597619,0.664205570247751,0.550513404645828,0.345795893042773,0.219382682324369
2020-03-27,0.142958199356913,0.176487726165753,0.139986030451756,0.611963750235137,0.49058859825106,0.346922503360782,0.251180817192513
2020-03-28,0.172090032154341,0.150826971059748,0.106968154776086,0.626901840151373,0.46669188226292,0.35666196792154,0.300392617632197
2020-03-29,0.16032154340836,0.122700990572381,0.0770184660692225,0.609847520830336,0.473646506390759,0.311124052313905,0.35912358302652
2020-03-30,0.126559485530547,0.139621401144462,0.101808022146731,0.5815066446837,0.452834924414217,0.285514077186413,0.287450498995885
2020-03-31,0.136591639871383,0.160127594089435,0.136708648916895,0.608644174698195,0.45806396511184,0.316610154732035,0.204964013329957
2020-04-01,0.126945337620579,0.15441275343264,0.149016262553127,0.621590519292266,0.494510378774278,0.338260666060728,0.243274974512181
2020-04-02,0.109389067524116,0.156317700318238,0.133466133143044,0.605407588549677,0.425957655228431,0.327566031882528,0.289555238407137
2020-04-03,0.10572347266881,0.160015538390283,0.109060100436636,0.610054994301395,0.353326279938437,0.336791174341586,0.299209886488128
2020-04-04,0.0794855305466238,0.129984611017316,0.077820378572433,0.633375012448408,0.29366292557855,0.330570326063885,0.359132544281624
2020-04-05,0.0501607717041801,0.0907651163138157,0.0564476670738213,0.582253549179512,0.28879991772976,0.27530927358126,0.450767320622108
2020-04-06,0.0748553054662379,0.107125248390133,0.0957762454921476,0.540758854967745,0.360437775287205,0.26810060031458,0.415434865831772
2020-04-07,0.107073954983923,0.143655406313965,0.128131671708643,0.561672180850475,0.412152987786704,0.298363965886022,0.351496054927017
2020-04-08,0.113826366559486,0.152171639449582,0.128027074425616,0.56905823642017,0.434899314821367,0.313924250423159,0.333343889831123
2020-04-09,0.11112540192926,0.15049080396229,0.122727478752224,0.577689132816217,0.411525502902989,0.3227983476382,0.31090103548636
2020-04-10,0.092604501607717,0.146905021589398,0.101563961819667,0.633167538977349,0.375131379647528,0.357413041466879,0.307555899105578
2020-04-11,0.0634726688102894,0.132561892097832,0.0743686682325267,0.682919677337258,0.334501733426991,0.365193183735448,0.341539791029057
2020-04-12,0.0476527331189711,0.0935665087926372,0.0579817605582241,0.458474876345811,0.304696201450536,0.26926802984701,0.410206551197623
2020-04-13,0.0679099678456592,0.0998416279451973,0.0785874253146344,0.387643433326325,0.326396720345674,0.250719778814283,0.391299474145248
2020-04-14,0.0858520900321544,0.133458337691055,0.105294598247647,0.539223551281909,0.353901474415175,0.314716143182919,0.393083835909468
2020-04-15,0.0889389067524116,0.136595897267335,0.111500703707276,0.538227678620827,0.375549702903338,0.33786880160229,0.452603023870323
2020-04-16,0.099935691318328,0.149930525466525,0.116451641770576,0.551671959545439,0.401851777612385,0.350816656416508,0.427858110914849
2020-04-17,0.0970418006430868,0.159455259894518,0.106201108033885,0.581174687130006,0.384543652903251,0.37680216831667,0.387263051448698
2020-04-18,0.072540192926045,0.138052621356322,0.0794939351008725,0.598975910946854,0.353430860752389,0.384353722984483,0.412723480367067
2020-04-19,0.0490032154340836,0.103763577415547,0.0648851812380367,0.555406482024498,0.361797325868587,0.330300919248709,0.475430779937173
2020-04-20,0.0686816720257235,0.121244266483393,0.0905463813407745,0.525364323415179,0.411264050868108,0.310715860169699,0.401313956634978
2020-04-21,0.100900321543408,0.162816930869104,0.122099895054059,0.559348477974616,0.460626195053676,0.341273124084969,0.291653032600976
2020-04-22,0.100707395498392,0.162592819470798,0.121716371682959,0.574162083808217,0.434062668309747,0.345885695314498,0.280932656469625
2020-04-23,0.102250803858521,0.166402713241995,0.122448552664151,0.597565091343653,0.463240715402488,0.362392985626194,0.260381677431159
2020-04-24,0.10032154340836,0.189037964470873,0.12785274562057,0.643790180695562,0.532054890983217,0.422740112225627,0.224776797451279
2020-04-25,0.077556270096463,0.176151559068294,0.107386543908196,0.670595753156363,0.543872522959846,0.44801536979487,0.251062304014034
2020-04-26,0.0571061093247588,0.127967608432565,0.082318061742614,0.643582707224503,0.543140457262179,0.386394683705514,0.344601969185475
2020-04-27,0.0803829365232745,0.133570393390208,0.105050537920583,0.614577915970478,0.500471485169569,0.352171854335273,0.339884594083126
2020-04-28,0.107509555330682,0.167299158835218,0.133187207054971,0.617648523342149,0.485987042437151,0.373471320419948,0.262231145618483
2020-04-29,0.104029030158106,0.171109052606416,0.13775462174717,0.604370221194383,0.492471052902205,0.382818920522268,0.210013362710607
2020-04-30,0.108089642859445,0.176599781864906,0.14392586144579,0.593581600699324,0.515949445634535,0.399416013105689,0.148910944939903
2020-05-01,0.110409992974495,0.201027924280229,0.14476263971001,0.651923140761068,0.566671140401486,0.463820569618531,0.16498100593282
2020-05-02,0.0819857040651245,0.199010921695477,0.113069662952688,0.712837351863942,0.588633111331506,0.501757947501048,0.245285892006277
2020-05-03,0.0495008024544148,0.147801467182621,0.0731483665972063,0.654703285273256,0.551820664820234,0.427442485726881,0.357859987508828
2020-05-04,0.0683455768968401,0.148809968474997,0.108641711304526,0.606735418764454,0.491268373541751,0.383031180437255,0.360712739409001
2020-05-05,0.0980064308681672,0.188029463178497,0.159580588138901,0.625366536465537,0.498745901739353,0.418364292439737,0.276146056185208
2020-05-06,0.11112540192926,0.200019422987853,0.179977058329256,0.638686333307514,0.546748495343539,0.440251555212069,0.258389297070636
2020-05-07,0.11903536977492,0.211337048602292,0.185206922480629,0.643541212530291,0.553598538657426,0.447925567523144,0.236729738066367
2020-05-08,0.115948553054662,0.234980801123545,0.168157565347153,0.694081750080223,0.54340190929706,0.500247636567485,0.199756980262605
2020-05-09,0.0906752411575563,0.231282963051501,0.126806772790295,0.804706604848793,0.598882031098848,0.549998095103327,0.180118354407322
2020-05-10,0.0522829581993569,0.185564237797134,0.0798774584719732,0.773585584189968,0.615876413366125,0.495528935380462,0.226713095856942
2020-05-11,0.0717684887459807,0.184555736504759,0.120391472764611,0.652960508116362,0.554905798831832,0.431140706553389,0.243798517949918
2020-05-12,0.106881028938907,0.1999073672887,0.163032298478807,0.603872284863842,0.454246765402575,0.412053641890311,0.228138042524051
2020-05-13,0.123472668810289,0.207863321928553,0.176490482228341,0.631009814878338,0.479555322379074,0.445043730985049,0.222327775298159
2020-05-14,0.133890675241158,0.237894249301519,0.192877389902643,0.664496033107233,0.573468893308397,0.492230742855277,0.197499850515155
2020-05-15,0.11459807073955,0.253918214280378,0.174537999611828,0.685533843072599,0.579639161331593,0.539140184067444,0.121718111214196
2020-05-16,0.0802572347266881,0.24966009771257,0.129526302149009,0.735700928374625,0.595535445052369,0.577559228680124,0.0850600091607775
2020-05-17,0.0542122186495177,0.203381093962439,0.0986352378948983,0.725700707069589,0.617968029645175,0.513750632697824,0.200550579284646
2020-05-18,0.0804501607717042,0.205173985148885,0.150968745169639,0.68930986024587,0.619589032261438,0.469380146622618,0.229741629176845
2020-05-19,0.121736334405145,0.244057312754927,0.20372064157649,0.673873833999093,0.611588599994074,0.498492410347399,0.182456739563538
2020-05-20,0.135819935691318,0.256271383962588,0.215505268797584,0.679724585882952,0.620844002028868,0.518183599383902,0.171486959952748
2020-05-21,0.130225080385852,0.27397618442874,0.234890631918674,0.728729819747048,0.676167252609727,0.539025890267066,0.123261378681577
2020-05-22,0.115755627009646,0.350286115551837,0.222164629150333,0.782299469974439,0.801298196503863,0.610982001447721,0.0578865651716576
2020-05-23,0.0920257234726688,0.411132360191839,0.1492951886412,0.798814358270722,0.851078663945241,0.643914943642271,0.0337445662295365
2020-05-24,0.0654019292604502,0.357793847395079,0.0980076541967335,0.757568632224226,0.768093788073953,0.561590751998781,0.0625746726586553
2020-05-25,0.0532475884244373,0.276777576907562,0.089988529164628,0.70997421796333,0.654205281679707,0.483119894196596,0.12604878171645
2020-05-26,0.0858520900321544,0.26926984506432,0.149399785924227,0.716571874343001,0.677892836039943,0.497627043001682,0.110308724090479
2020-05-27,0.124051446945338,0.315100626017839,0.219166173703546,0.705119338740553,0.702364746504822,0.530355889124128,0.0638356708905482
2020-05-28,0.12887459807074,0.339640824132315,0.233984122132436,0.699310081550906,0.670781340691175,0.563835808791914,0.071900415425005
2020-05-29,0.129453376205788,0.404521073941821,0.238725865629681,0.756199307315238,0.725686268016224,0.649956187376522,0.0303752405720133
2020-05-30,0.0989710610932476,0.464919095785212,0.177850246907698,0.798897347659146,0.823103296212954,0.685281135536119,-0.00465888422074424
2020-05-31,0.0752411575562701,0.377627706145135,0.115649729267366,0.776573202173215,0.798160772085289,0.606132678774553,0.0254987136705585
2020-06-01,0.137942122186495,0.297171714153382,0.14723810874166,0.765618602901309,0.697710900283937,0.551541061408426,0.0423716680205152
2020-06-02,0.213376205787781,0.315997071611062,0.185032593675583,0.761510628174344,0.69530554156303,0.564048068706902,0.0403439242000243
2020-06-03,0.227073954983923,0.339304657034857,0.186322626832922,0.740597302291614,0.740223001155618,0.581592167064881,0.0506473114080594
2020-06-04,0.221479099678457,0.37079230849681,0.184160949650355,0.743958372522767,0.761557487201923,0.606328611003772,0.0441564692514759
2020-06-05,0.213762057877813,0.450463910594493,0.171365215359995,0.791303818618393,0.763387651446091,0.671116868132167,0.015982949894858
2020-06-06,0.147974276527331,0.500776919514127,0.125202947783874,0.830806767507995,0.820018162201356,0.707233709051525,0.01447686900925
2020-06-07,0.122122186495177,0.412140861484215,0.0938586286366441,0.778274484635898,0.809978404061919,0.63034663676886,0.0755147013535898
2020-06-08,0.178842443729904,0.33392598347552,0.164078271309081,0.743750899051708,0.755700961620584,0.574914143585669,0.0796121103772852
2020-06-09,0.209324758842444,0.345131553390805,0.234437377025555,0.751302933398249,0.824619718015265,0.585323043262925,0.0398687549609613
2020-06-10,0.216270096463023,0.36687035902646,0.239911301503993,0.73698726389519,0.956652995630265,0.604197848011016,0.0520335230291779
2020-06-11,0.211832797427653,0.385583660784988,0.234611705830601,0.738149115333119,1.00282542499028,0.62834649526225,0.0516436629601955
2020-06-12,0.195048231511254,0.467720488264033,0.174677462655864,0.769726577628274,0.974902347664972,0.677966332311946,-0.00328681163969812
2020-06-13,0.131575562700965,0.565657169323632,0.112476945015533,0.795577772122205,1.00350520028097,0.717756902529158,-0.000732146557977157
2020-06-14,0.0785209003215434,0.488002569810701,0.10846738249948,0.768772199661403,1.01537512266458,0.656593391641313,0.0804878274045041
2020-06-15,0.137170418006431,0.352639285234047,0.169656793070546,0.738356588804178,0.862687134293966,0.580041036916897,0.114226406691068
2020-06-16,0.18443729903537,0.326082084534819,0.222025166106296,0.720098923351001,0.719725161620933,0.565215498239331,0.11993725237414
2020-06-17,0.182700964630225,0.345131553390805,0.225755802534276,0.703252077501024,0.720770969760458,0.579983890016709,0.13443155035443
2020-06-18,0.19524115755627,0.388497108962962,0.224430903615928,0.723874940524272,0.741268809295143,0.614002623314847,0.126635251790695
2020-06-19,0.182122186495177,0.445085237035156,0.172271725146233,0.769187146603521,0.768930434585572,0.667426811148544,0.0757587449838076
2020-06-20,0.123665594855305,0.490579850891216,0.119763889066446,0.851471125225455,0.817037609003711,0.704106957226906,0.0441419113887473
2020-06-21,0.0669453376205788,0.412813195679132,0.0973452047375596,0.809312515906299,0.765165525283283,0.627921975432275,0.100763364554826
2020-06-22,0.122315112540193,0.312299233539018,0.143542338074689,0.721592732342624,0.69044253371424,0.54582637138954,0.109827471368985
2020-06-23,0.194662379421222,0.317117628602591,0.190401920870993,0.723086541334248,0.647407528772796,0.548806174042245,0.0978033897392774
2020-06-24,0.221093247588424,0.348941447162003,0.199990005148511,0.735368970820931,0.643224296214697,0.574938635114321,0.115458433799729
2020-06-25,0.230932475884244,0.391858779937548,0.217457751414097,0.763045931860179,0.705136138074563,0.610369713231412,0.103995783188236
2020-06-26,0.211639871382637,0.3919708356367,0.172864443083388,0.794664888849546,0.691070018597955,0.654266696419338,0.110168849625916
2020-06-27,0.147588424437299,0.350734338348448,0.116347044487549,0.814042911046441,0.713607184004713,0.666896161361076,0.144480572044921
2020-06-28,0.0845016077170418,0.27083862485246,0.0988444324609533,0.768108284554015,0.685108912202664,0.582743268911542,0.177399834945511
2020-06-29,0.13967845659164,0.238454527797284,0.135627810325611,0.729974660573401,0.687618851737523,0.516322243206322,0.136065769880267
2020-06-30,0.196591639871383,0.281708027670287,0.179070548543018,0.738190610027331,0.822162068887382,0.537033912603341,0.0840676972124761
2020-07-01,0.185016077170418,0.28652642273386,0.176141824618249,0.723045046640036,0.94546284853735,0.560219226394248,0.100149781518695
2020-07-02,0.169967845659164,0.27476057432281,0.148179484288907,0.718812587830436,1.01051211481579,0.575371318787179,0.119790898414433
2020-07-03,0.13967845659164,0.297059658454229,0.108118724889388,0.812756575525876,0.987452045339269,0.619578528004702,0.104301885865635
2020-07-04,0.103408360128617,0.27083862485246,0.085490845994447,0.822590818054065,1.0014658744089,0.557614960514213,0.0720237561580861
2020-07-05,0.0771704180064309,0.208199489026012,0.0806793709751837,0.67474522257754,0.932756279642124,0.469135231336094,0.108144312097753
2020-07-06,0.125016077170418,0.221758228623508,0.111396106424249,0.624619631969725,0.835966736329109,0.496957607885184,0.127247891087469
2020-07-07,0.197749196141479,0.249323930615111,0.14392586144579,0.663458665751939,0.823939942724574,0.521204221251027,0.0852352296608475
2020-07-08,0.223987138263666,0.250220376208334,0.13817301087928,0.639391743109114,0.813168118887469,0.520216396262049,0.0798860012244442
2020-07-09,0.261028938906752,0.27083862485246,0.143542338074689,0.653333960364268,0.855261896503341,0.550692021748477,0.0757987056469982
2020-07-10,0.256977491961415,0.321151633772094,0.142566096766433,0.733169752027707,0.925383332258475,0.633285620207144,0.0572102611999633
2020-07-11,0.178456591639871,0.324625360445832,0.109408758046727,0.774415478074204,0.958849192723267,0.66252850541807,0.0856255569568144
2020-07-12,0.119421221864952,0.241480031674411,0.0867111476297674,0.721592732342624,0.889407532258824,0.57257928452081,0.156845806701143
2020-07-13,0.159163987138264,0.216715722161629,0.142322036439369,0.692878403948082,0.888727756968132,0.525661679465758,0.125539848259536
2020-07-14,0.206237942122186,0.261650057521926,0.214982282382447,0.697857767253494,0.946560947083851,0.549377643044134,0.0680834610099039
2020-07-15,0.20604501607717,0.278010189598243,0.213866578030154,0.667566640478904,0.915761897374847,0.556937361554831,0.0724595918575525
2020-07-16,0.201800643086817,0.293810043178796,0.19549232197833,0.675782589932834,0.930612372956099,0.581616658593533,0.0808087606661295
2020-07-17,0.186752411575563,0.33627915315773,0.157976763132479,0.719103050689918,1.00151816481588,0.648086667356058,0.0743819829694407
2020-07-18,0.12983922829582,0.339304657034857,0.107351678147187,0.756780233034203,1.06144297121064,0.678652095114212,0.0737031067038321
2020-07-19,0.0783279742765273,0.27476057432281,0.0883149726361886,0.717443262921448,0.989177628769485,0.592490897315184,0.125723632328523
2020-07-20,0.130822181328481,0.248763652119347,0.129177644538918,0.673043940114857,0.877851352317075,0.526078035452848,0.139721228688962
2020-07-21,0.204384172634049,0.269606012161779,0.185485848568702,0.679019176081352,0.874504766270596,0.541581173089797,0.0979430040308048
2020-07-22,0.216566010738065,0.289215759513529,0.206300707891168,0.689351354940082,0.910009952607461,0.570081148598268,0.0684666264495324
2020-07-23,0.216372648228477,0.310282230954266,0.201070843739795,0.692753919865447,0.929043660746812,0.594572677250635,0.0495357412419524
2020-07-24,0.210958497960026,0.353983953623881,0.161114681623303,0.736945769200978,0.978562676153308,0.663402036606672,0.0237010325650979
2020-07-25,0.153916557631696,0.368663250212906,0.119066573846263,0.781801533643898,1.02452594388542,0.70783783342495,0.0366221088433599
2020-07-26,0.104222392667694,0.299188716738133,0.099227955832054,0.738564062275237,0.921670713363162,0.614410815459053,0.114951952336163
2020-07-27,0.157156154360815,0.255038771271907,0.159301662050827,0.686446726345258,0.846267946503428,0.535719533898997,0.122309079248677
2020-07-28,0.218778135048232,0.286302311335555,0.226697178081523,0.671135184181116,0.900545388944762,0.552006400452821,0.0374141484104713
2020-07-29,0.22475884244373,0.316221183009368,0.242351904774634,0.682463235700928,0.942482295339705,0.582400387510409,-0.0147655167071946
2020-07-30,0.228038585209003,0.336951487352647,0.246919319466833,0.705907737930577,0.979974517141667,0.619864262505647,-0.0268730400488243
2020-07-31,0.229389067524116,0.391186445742631,0.199083495362273,0.733584698969825,0.966222140106916,0.684383112818866,-0.0335964217827795
2020-08-01,0.177684887459807,0.477245222692026,0.14023009077882,0.797569517444369,1.01140105173439,0.74015848740319,-0.00961149037113634
2020-08-02,0.122315112540193,0.43544844690801,0.122518284186169,0.792756132915804,1.07828048225699,0.670961755117369,0.0474084633190121
2020-08-03,0.172282958199357,0.358130014492537,0.19629423448154,0.723625972359001,1.08445075028019,0.590254004364935,0.0481472177322762
2020-08-04,0.242700964630225,0.378524151738357,0.285341388098921,0.707774999170106,1.09072559911734,0.607300108306982,0.0109368474441297
2020-08-05,0.262572347266881,0.393427559725688,0.305912187094322,0.707526031004835,1.08162706830347,0.63062420742692,0.00351688090819883
2020-08-06,0.24887459807074,0.424242876992724,0.319335505082847,0.708978345302247,1.09945809708237,0.648747938629672,-0.00462577207532635
2020-08-07,0.228231511254019,0.509629319747202,0.291721822363596,0.746531043563896,1.1280086592914,0.713952551745157,-0.0365146705579705
2020-08-08,0.174790996784566,0.54952114864562,0.193051718707689,0.781179113230722,1.17601125289558,0.758518970049582,-0.054905205035196
2020-08-09,0.127909967845659,0.44015478627243,0.122274223859105,0.746780011729167,1.13930338719826,0.671957743949232,0.020396589162788
2020-08-10,0.207395498392283,0.349389669958614,0.237087174862251,0.7074015469222,1.0111395996995,0.591617366126583,0.0107120572643104
2020-08-11,0.303472668810289,0.355552733412021,0.371738743879606,0.702173215451518,0.965960688072035,0.596434033428215,-0.0717212570513921
2020-08-12,0.337427652733119,0.375834814958689,0.382651727075472,0.696529937038717,0.983530264816051,0.609847227286828,-0.0486558301614458
2020-08-13,0.327781350482315,0.401943792861305,0.368914617237865,0.693791287220741,0.976993963944021,0.624215590762884,-0.059374804581308
2020-08-14,0.300385852090032,0.463238260297919,0.348762207374573,0.732381352837684,0.98938679039739,0.703984499583644,-0.0878672416429046
2020-08-15,0.232668810289389,0.548624703052397,0.235587947138858,0.809063547741029,1.08251600522207,0.791149850057419,-0.0791112529731004
2020-08-16,0.381607717041801,0.495510301653942,0.124784558651764,0.811802197559005,1.05307650609445,0.733717215367618,-0.046934080635933
2020-08-17,0.763408360128617,0.408891246208782,0.268954480424618,0.740804775762672,0.958953773537219,0.638543135024519,-0.0445760193242047
2020-08-18,0.940128617363344,0.414942253963037,0.416680709820406,0.709227313467518,0.979974517141667,0.630167032225409,-0.065737270083946
2020-08-19,0.949774919614148,0.436120781102927,0.412217892411235,0.707526031004835,0.993308570920608,0.643874124427851,-0.0258523313204571
2020-08-20,0.94572347266881,0.483408286145433,0.410056215228667,0.714663118409259,1.01683925405991,0.665124607455221,-0.0214191447179786
2020-08-21,0.927781350482315,0.600730603158477,0.406848565215825,0.811553229393735,1.14991833981444,0.779736797705416,-0.0547592351193177
2020-08-22,0.817041800643087,0.703261567883342,0.266374414109941,0.911638431832516,1.26349310376683,0.874412883632584,-0.0390458944671774
2020-08-23,0.696655948553055,0.585939250870299,0.129282241821945,0.864209996348467,1.15514738051206,0.769458519514306,0.0508427602690836
