,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
157,2021-08-06,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
158,2021-08-07,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
159,2021-08-08,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
160,2021-08-09,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
161,2021-08-10,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
162,2021-08-11,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
163,2021-08-12,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
164,2021-08-13,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
165,2021-08-14,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
166,2021-08-15,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
167,2021-08-16,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
168,2021-08-17,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
169,2021-08-18,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
170,2021-08-19,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
171,2021-08-20,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
172,2021-08-21,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
173,2021-08-22,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
174,2021-08-23,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
175,2021-08-24,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
176,2021-08-25,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
177,2021-08-26,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
178,2021-08-27,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
179,2021-08-28,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
180,2021-08-29,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
181,2021-08-30,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
182,2021-08-31,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
183,2021-09-01,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
184,2021-09-02,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
185,2021-09-03,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
186,2021-09-04,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
187,2021-09-05,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
188,2021-09-06,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
189,2021-09-07,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
190,2021-09-08,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
191,2021-09-09,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
192,2021-09-10,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
193,2021-09-11,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
194,2021-09-12,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
195,2021-09-13,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
196,2021-09-14,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
197,2021-09-15,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
198,2021-09-16,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
199,2021-09-17,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
