,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
35,2021-04-06,0,74.72117570937473,156209.0,108196.0,103763,0,0,161624.9172894442,60549.98210854351,79196.88417380411
36,2021-04-07,0,76.8560664439283,156209.0,108196.0,103763,0,0,171297.82287617202,62941.6742599986,80276.3161026926
37,2021-04-08,0,78.99095717848186,156209.0,108196.0,103763,0,0,185435.3827886674,65931.28944931747,81718.1105230756
38,2021-04-09,0,81.12584791303544,156209.0,108196.0,103763,0,0,196624.67303455994,68757.18761636416,83208.39006555994
39,2021-04-10,0,83.26073864758901,156209.0,108196.0,103763,0,0,212095.7910870298,72269.98546381388,85765.34229427457
40,2021-04-11,0,85.39562938214256,156209.0,108196.0,103763,0,0,225486.6813497236,75005.1274554705,87250.51813969563
41,2021-04-12,0,87.53052011669612,156209.0,108196.0,103763,0,0,231355.56625145505,76430.53326894931,87704.74717832959
42,2021-04-13,0,89.66541085124969,156209.0,108196.0,103763,0,0,238129.36560531205,77800.77356405379,91576.53936297755
43,2021-04-14,0,91.80030158580325,156209.0,108196.0,103763,0,0,249389.32828719396,80674.71911807166,95448.33154762548
44,2021-04-15,0,93.93519232035682,156209.0,108196.0,103763,0,0,249389.32828719396,80674.71911807166,99320.12373227341
45,2021-04-16,0,96.07008305491038,156209.0,108196.0,103763,0,0,321535.1309312787,112019.41075179962,103191.91591692137
46,2021-04-17,0,98.20497378946395,156209.0,108196.0,103763,0,0,321535.1309312787,112019.41075179962,103191.91591692137
47,2021-04-18,0,100.3398645240175,156209.0,108196.0,103763,0,0,342212.9638874049,117651.63222453432,106226.06382105482
48,2021-04-19,0,102.47475525857107,156209.0,108196.0,103763,0,0,349172.66247506015,119149.99888489529,106790.02234654975
49,2021-04-20,0,104.60964599312463,156209.0,108196.0,103763,0,0,352219.2590091265,119979.26119336113,107116.65895860113
50,2021-04-21,0,106.7445367276782,156209.0,108196.0,103763,0,0,359993.22696796444,122038.18070171945,108239.47231252765
51,2021-04-22,0,108.87942746223176,156209.0,108196.0,103763,0,0,368962.4809094063,124776.88175907763,109418.4263341506
52,2021-04-23,0,111.01431819678533,156209.0,108196.0,103763,0,0,369693.7869861664,126585.48031309218,110216.30430838026
53,2021-04-24,0,113.1492089313389,156209.0,108196.0,103763,0,0,369693.7869861664,128394.07886710673,111014.1822826099
54,2021-04-25,0,115.28409966589244,156209.0,108196.0,103763,0,0,388913.6168606845,130202.67742112128,111812.06025683956
55,2021-04-26,0,117.418990400446,156209.0,108196.0,103763,0,0,392986.50007390184,131231.24740887503,112212.70047630876
56,2021-04-27,0,119.55388113499959,156209.0,108196.0,103763,0,0,397375.8728917674,132309.64431645078,112702.65539438577
57,2021-04-28,0,121.68877186955315,156209.0,108196.0,103763,0,0,402760.80524270167,133686.112976533,113225.78434337431
58,2021-04-29,0,123.82366260410672,156209.0,108196.0,103763,0,0,408145.7375936357,135062.58163661527,113748.91329236288
59,2021-04-30,0,125.95855333866028,156209.0,108196.0,103763,0,0,408145.7375936357,135062.58163661527,113748.91329236288
60,2021-05-01,0,128.09344407321385,156209.0,108196.0,103763,0,0,420694.70405367296,138397.42619898645,115606.65902340502
61,2021-05-02,0,130.2283348077674,156209.0,108196.0,103763,0,0,423925.6634642333,139703.60331146268,116142.5472150518
62,2021-05-03,0,132.36322554232095,156209.0,108196.0,103763,0,0,426815.5515532795,140472.36150300183,116400.28391674857
63,2021-05-04,0,134.49811627687453,156209.0,108196.0,103763,0,0,428848.152266628,141129.0091249415,116747.33531705319
64,2021-05-05,0,136.6330070114281,156209.0,108196.0,103763,0,0,431940.83951981785,142107.75219287327,116880.03144069904
65,2021-05-06,0,138.76789774598166,156209.0,108196.0,103763,0,0,435823.21442732436,143305.37780145163,117663.44893991592
66,2021-05-07,0,140.9027884805352,156209.0,108196.0,103763,0,0,439992.88815070107,144615.11397962944,118314.1703154871
67,2021-05-08,0,143.0376792150888,156209.0,108196.0,103763,0,0,439992.88815070107,144615.11397962944,118314.1703154871
68,2021-05-09,0,145.17256994964234,156209.0,108196.0,103763,0,0,439992.88815070107,144615.11397962944,118314.1703154871
69,2021-05-10,0,147.30746068419592,156209.0,108196.0,103763,0,0,448044.9367815843,147083.3260436683,119480.3650944517
70,2021-05-11,0,149.44235141874947,156209.0,108196.0,103763,0,0,450043.73763424205,147558.4613148279,119732.99809908518
71,2021-05-12,0,151.57724215330305,156209.0,108196.0,103763,0,0,452606.38161751116,148248.9200609325,120353.09729227645
72,2021-05-13,0,153.7121328878566,156209.0,108196.0,103763,0,0,455308.83411545504,148834.3863688408,120460.27493060578
73,2021-05-14,0,232.6453903167559,156209.0,108196.0,103763,0,0,458800.9742677156,149889.64934935633,121103.34076058195
74,2021-05-15,0,2266.2153646033994,156209.0,108196.0,103763,0,0,461377.4454667218,150667.3052051494,121345.7663710888
75,2021-05-16,0,2266.2153646033994,156209.0,108196.0,103763,0,0,461377.4454667218,150667.3052051494,121345.7663710888
76,2021-05-17,0,8900.763370600886,156209.0,108196.0,103763,0,0,470154.6547451487,152660.38199802864,121993.93589812826
77,2021-05-18,0,11441.16794522046,156209.0,108196.0,103763,0,0,472139.6283820694,153208.47811607047,122315.46881311631
78,2021-05-19,0,14930.848799971798,156209.0,108196.0,103763,0,0,475000.3256823374,153843.77134380073,122540.03148390164
79,2021-05-20,0,18227.35089312083,156209.0,108196.0,103763,0,0,478154.467227692,154614.30906819063,122950.8790974975
80,2021-05-21,0,18227.35089312083,156209.0,108196.0,103763,0,0,478154.467227692,154614.30906819063,122950.8790974975
81,2021-05-22,0,21889.438599624766,156209.0,108196.0,103763,0,0,483660.7718056515,156059.28974302812,123582.46160908119
82,2021-05-23,0,25551.526306128704,156209.0,108196.0,103763,0,0,489167.07638361095,157504.2704178656,124214.04412066488
83,2021-05-24,0,25551.526306128704,156209.0,108196.0,103763,0,0,489167.07638361095,157504.2704178656,124214.04412066488
84,2021-05-25,0,29373.557718475404,156209.0,108196.0,103763,0,0,493788.4391543985,158527.50180706696,124578.95846069104
85,2021-05-26,0,30522.24433316438,156209.0,108196.0,103763,0,0,496540.05508607405,159114.74764782604,124788.21004028645
86,2021-05-27,0,31394.77387269353,156209.0,108196.0,103763,0,0,498277.10917065653,159527.2246307133,124969.52559385114
87,2021-05-28,0,32267.303412222678,156209.0,108196.0,103763,0,0,500014.1632552389,159939.70161360048,125150.84114741583
88,2021-05-29,0,33139.83295175183,156209.0,108196.0,103763,0,0,501751.2173398214,160352.17859648773,125332.15670098053
89,2021-05-30,0,34012.362491280976,156209.0,108196.0,103763,0,0,503488.27142440376,160764.655579375,125513.47225454522
90,2021-05-31,0,34884.89203081013,156209.0,108196.0,103763,0,0,505225.32550898625,161177.13256226218,125694.78780810992
91,2021-06-01,0,35757.42157033928,156209.0,108196.0,103763,0,0,506962.3795935686,161589.60954514943,125876.10336167461
92,2021-06-02,0,36629.95110986842,156209.0,108196.0,103763,0,0,508699.4336781511,162002.08652803663,126057.41891523931
93,2021-06-03,0,37451.0,156209.0,108196.0,103763,0,51.48064939757023,510436.4877627336,162414.56351092388,126238.734468804
94,2021-06-04,0,37451.0,156209.0,108196.0,103763,0,924.0101889267171,512173.54184731597,162827.04049381113,126420.0500223687
95,2021-06-05,0,37451.0,156209.0,108196.0,103763,0,1796.5397284558712,513910.59593189845,163239.51747669833,126601.36557593342
96,2021-06-06,0,37451.0,156209.0,108196.0,103763,0,2669.069267985018,515647.65001648094,163651.99445958558,126782.68112949812
97,2021-06-07,0,37451.0,156209.0,108196.0,103763,0,3541.598807514165,517384.7041010633,164064.47144247283,126963.99668306281
98,2021-06-08,0,37451.0,156209.0,108196.0,103763,0,4414.128347043312,519121.7581856458,164476.94842536002,127145.3122366275
99,2021-06-09,0,37451.0,156209.0,108196.0,103763,0,5286.657886572466,520858.81227022817,164889.42540824728,127326.6277901922
100,2021-06-10,0,37451.0,156209.0,108196.0,103763,0,6159.187426101613,522595.86635481066,165301.90239113447,127507.9433437569
101,2021-06-11,0,37451.0,156209.0,108196.0,103763,0,7031.71696563076,524332.920439393,165714.37937402172,127689.25889732159
102,2021-06-12,0,37451.0,156209.0,108196.0,103763,0,7904.246505159914,526069.9745239755,166126.85635690897,127870.57445088631
103,2021-06-13,0,37451.0,156209.0,108196.0,103763,0,8776.77604468906,527807.0286085579,166539.33333979617,128051.89000445101
104,2021-06-14,0,37451.0,156209.0,108196.0,103763,0,9649.305584218208,529544.0826931404,166951.81032268342,128233.2055580157
105,2021-06-15,0,37451.0,156209.0,108196.0,103763,0,10716.98175049333,532138.990179796,167384.2368054242,128386.31646991477
106,2021-06-16,0,37451.0,156209.0,108196.0,103763,0,11344.29342795458,534592.5527944725,168108.50667569373,128667.0198083964
107,2021-06-17,0,37451.0,156209.0,108196.0,103763,0,12050.53836284473,536609.7899347796,168683.2957864973,128983.44902632115
108,2021-06-18,0,37451.0,156209.0,108196.0,103763,0,12559.450154162638,538451.8823424174,169064.1158165653,129177.3895147267
109,2021-06-19,0,37451.0,156209.0,108196.0,103763,0,12941.653295397286,539677.8954711036,169350.62060554168,129358.57076047396
110,2021-06-20,0,37451.0,156209.0,108196.0,103763,0,13406.94407603082,541208.1073460055,169749.2359641175,129483.61133852485
111,2021-06-21,0,37451.0,156209.0,108196.0,103763,0,13766.298116430808,542026.9857891004,169952.10270910704,129557.61494594274
112,2021-06-22,0,37451.0,156209.0,108196.0,103763,0,14015.561034627332,542944.191099659,170169.2057169028,129626.51485629735
113,2021-06-23,0,37451.0,156209.0,108196.0,103763,0,14433.076422606508,543884.4417697792,170416.5607831619,129695.41476665193
114,2021-06-24,0,37451.0,156209.0,108196.0,103763,0,14838.128664675867,545161.1546895014,170735.09716345248,129794.9368593863
115,2021-06-25,0,37451.0,156209.0,108196.0,103763,0,15197.482705075861,546361.0497440177,171042.95634663827,129942.94407422209
116,2021-06-26,0,37451.0,156209.0,108196.0,103763,0,15600.45775616025,547835.9527559712,171357.93366122723,130113.91792584275
117,2021-06-27,0,37451.0,156209.0,108196.0,103763,0,16007.587189214559,549240.1833319351,171769.00574975857,130305.30656571651
118,2021-06-28,0,37451.0,156209.0,108196.0,103763,0,16331.62898287004,550155.8522851896,172009.24268461455,130402.27680991933
119,2021-06-29,0,37451.0,156209.0,108196.0,103763,0,16836.386392217988,551140.6573171293,172224.56615955953,130519.66184237527
120,2021-06-30,0,37451.0,156209.0,108196.0,103763,0,16969.270446316244,552817.700270526,172463.62823956402,130537.5094970449
121,2021-07-01,0,37451.0,156209.0,108196.0,103763,0,17102.154500414494,554494.7432239226,172702.6903195685,130555.35715171453
122,2021-07-02,0,37451.0,156209.0,108196.0,103763,0,17235.038554512743,556171.7861773194,172941.75239957304,130573.2048063842
123,2021-07-03,0,37451.0,156209.0,108196.0,103763,0,17367.922608610985,557848.8291307159,173180.81447957747,130591.05246105386
124,2021-07-04,0,37451.0,156209.0,108196.0,103763,0,17500.806662709227,559525.8720841125,173419.87655958202,130608.90011572346
125,2021-07-05,0,37451.0,156209.0,108196.0,103763,0,17633.690716807476,561202.915037509,173658.9386395865,130626.74777039309
126,2021-07-06,0,37451.0,156209.0,108196.0,103763,0,17766.574770905725,562879.9579909057,173898.000719591,130644.59542506275
127,2021-07-07,0,37451.0,156209.0,108196.0,103763,0,17899.45882500398,564557.0009443024,174137.06279959547,130662.44307973239
128,2021-07-08,0,37451.0,156209.0,108196.0,103763,0,18032.34287910223,566234.0438976991,174376.1248796,130680.29073440202
129,2021-07-09,0,37451.0,156209.0,108196.0,103763,0,18165.226933200458,567911.0868510958,174615.18695960444,130698.13838907165
130,2021-07-10,0,37451.0,156209.0,108196.0,103763,0,18298.110987298714,569588.1298044923,174854.24903960899,130715.98604374129
131,2021-07-11,0,37451.0,156209.0,108196.0,103763,0,18430.995041396964,571265.172757889,175093.31111961347,130733.83369841095
132,2021-07-12,0,37451.0,156209.0,108196.0,103763,0,18563.879095495213,572942.2157112856,175332.37319961796,130751.68135308058
133,2021-07-13,0,37451.0,156209.0,108196.0,103763,0,18696.76314959344,574619.2586646823,175571.4352796225,130769.52900775021
134,2021-07-14,0,37451.0,156209.0,108196.0,103763,0,18829.64720369169,576296.301618079,175810.49735962693,130787.37666241988
135,2021-07-15,0,37451.0,156209.0,108196.0,103763,0,18962.531257789946,577973.3445714755,176049.5594396314,130805.22431708951
136,2021-07-16,0,37451.0,156209.0,108196.0,103763,0,19095.415311888195,579650.3875248722,176288.62151963596,130823.07197175917
137,2021-07-17,0,37451.0,156209.0,108196.0,103763,0,19228.29936598643,581327.4304782689,176527.68359964044,130840.91962642877
138,2021-07-18,0,37451.0,156209.0,108196.0,103763,0,19361.183420084686,583004.4734316655,176766.74567964493,130858.76728109841
139,2021-07-19,0,37451.0,156209.0,108196.0,103763,0,19494.06747418292,584681.5163850621,177005.8077596494,130876.61493576807
140,2021-07-20,0,37451.0,156209.0,108196.0,103763,0,19626.951528281177,586358.5593384587,177244.8698396539,130894.4625904377
141,2021-07-21,0,37451.0,156209.0,108196.0,103763,0,19759.835582379426,588035.6022918554,177483.93191965844,130912.31024510734
142,2021-07-22,0,37451.0,156209.0,108196.0,103763,0,19892.719636477676,589712.6452452522,177722.99399966287,130930.157899777
143,2021-07-23,0,37451.0,156209.0,108196.0,103763,0,20025.60369057591,591389.6881986486,177962.0560796674,130948.00555444663
144,2021-07-24,0,37451.0,156209.0,108196.0,103763,0,20158.487744674167,593066.7311520454,178201.1181596719,130965.85320911626
145,2021-07-25,0,37451.0,156209.0,108196.0,103763,0,20291.3717987724,594743.774105442,178440.18023967638,130983.7008637859
146,2021-07-26,0,37451.0,156209.0,108196.0,103763,0,20424.255852870658,596420.8170588388,178679.24231968087,131001.54851845553
147,2021-07-27,0,37451.0,156209.0,108196.0,103763,0,20557.1399069689,598097.8600122351,178918.30439968535,131019.39617312519
148,2021-07-28,0,37451.0,156209.0,108196.0,103763,0,20690.02396106715,599774.9029656318,179157.36647968984,131037.24382779482
149,2021-07-29,0,37451.0,156209.0,108196.0,103763,0,20822.908015165383,601451.9459190285,179396.42855969438,131055.09148246449
150,2021-07-30,0,37451.0,156209.0,108196.0,103763,0,20955.79206926364,603128.9888724252,179635.49063969887,131072.93913713412
151,2021-07-31,0,37451.0,156209.0,108196.0,103763,0,21088.67612336188,604806.0318258218,179874.55271970335,131090.78679180378
152,2021-08-01,0,37451.0,156209.0,108196.0,103763,0,21221.56017746014,606483.0747792184,180113.6147997079,131108.63444647338
153,2021-08-02,0,37451.0,156209.0,108196.0,103763,0,21354.444231558387,608160.1177326151,180352.67687971232,131126.48210114302
154,2021-08-03,0,37451.0,156209.0,108196.0,103763,0,21487.328285656622,609837.1606860117,180591.73895971687,131144.32975581265
155,2021-08-04,0,37451.0,156209.0,108196.0,103763,0,21620.21233975487,611514.2036394083,180830.8010397213,131162.1774104823
156,2021-08-05,0,37451.0,156209.0,108196.0,103763,0,21753.096393853128,613191.246592805,181069.8631197259,131180.02506515195
157,2021-08-06,0,37451.0,156209.0,108196.0,103763,0,21885.98044795137,614868.2895462016,181308.92519973032,131197.8727198216
158,2021-08-07,0,37451.0,156209.0,108196.0,103763,0,22018.86450204961,616545.3324995983,181547.9872797348,131215.7203744912
159,2021-08-08,0,37451.0,156209.0,108196.0,103763,0,22151.748556147868,618222.375452995,181787.0493597393,131233.56802916084
160,2021-08-09,0,37451.0,156209.0,108196.0,103763,0,22284.632610246117,619899.4184063915,182026.11143974384,131251.41568383054
161,2021-08-10,0,37451.0,156209.0,108196.0,103763,0,22417.51666434435,621576.4613597882,182265.17351974826,131269.26333850014
162,2021-08-11,0,37451.0,156209.0,108196.0,103763,0,22550.4007184426,623253.5043131848,182504.2355997528,131287.11099316977
163,2021-08-12,0,37451.0,156209.0,108196.0,103763,0,22683.28477254085,624930.5472665814,182743.2976797573,131304.95864783943
164,2021-08-13,0,37451.0,156209.0,108196.0,103763,0,22816.1688266391,626607.590219978,182982.35975976178,131322.8063025091
165,2021-08-14,0,37451.0,156209.0,108196.0,103763,0,22949.052880737334,628284.6331733748,183221.42183976626,131340.65395717873
166,2021-08-15,0,37451.0,156209.0,108196.0,103763,0,23081.936934835576,629961.6761267715,183460.48391977075,131358.50161184836
167,2021-08-16,0,37451.0,156209.0,108196.0,103763,0,23214.820988933832,631638.719080168,183699.54599977523,131376.34926651797
168,2021-08-17,0,37451.0,156209.0,108196.0,103763,0,23347.70504303208,633315.7620335646,183938.60807977978,131394.19692118763
169,2021-08-18,0,37451.0,156209.0,108196.0,103763,0,23480.58909713033,634992.8049869612,184177.67015978426,131412.04457585726
170,2021-08-19,0,37451.0,156209.0,108196.0,103763,0,23613.473151228558,636669.8479403579,184416.73223978875,131429.89223052692
171,2021-08-20,0,37451.0,156209.0,108196.0,103763,0,23746.357205326807,638346.8908937547,184655.79431979323,131447.73988519656
172,2021-08-21,0,37451.0,156209.0,108196.0,103763,0,23879.241259425064,640023.9338471512,184894.85639979772,131465.58753986616
173,2021-08-22,0,37451.0,156209.0,108196.0,103763,0,24012.125313523313,641700.9768005479,185133.91847980226,131483.43519453585
174,2021-08-23,0,37451.0,156209.0,108196.0,103763,0,24145.009367621562,643378.0197539445,185372.98055980675,131501.28284920548
175,2021-08-24,0,37451.0,156209.0,108196.0,103763,0,24277.893421719797,645055.0627073412,185612.0426398113,131519.13050387512
176,2021-08-25,0,37451.0,156209.0,108196.0,103763,0,24410.777475818053,646732.1056607378,185851.10471981572,131536.97815854475
177,2021-08-26,0,37451.0,156209.0,108196.0,103763,0,24543.661529916302,648409.1486141344,186090.1667998202,131554.8258132144
178,2021-08-27,0,37451.0,156209.0,108196.0,103763,0,24676.54558401455,650086.1915675311,186329.2288798247,131572.67346788404
179,2021-08-28,0,37451.0,156209.0,108196.0,103763,0,24809.429638112793,651763.2345209277,186568.29095982923,131590.52112255368
180,2021-08-29,0,37451.0,156209.0,108196.0,103763,0,24942.313692211043,653440.2774743243,186807.35303983366,131608.36877722334
181,2021-08-30,0,37451.0,156209.0,108196.0,103763,0,25075.1977463093,655117.320427721,187046.4151198382,131626.21643189294
182,2021-08-31,0,37451.0,156209.0,108196.0,103763,0,25208.08180040754,656794.3633811177,187285.4771998427,131644.06408656258
183,2021-09-01,0,37451.0,156209.0,108196.0,103763,0,25340.965854505775,658471.4063345143,187524.53927984717,131661.91174123224
184,2021-09-02,0,37451.0,156209.0,108196.0,103763,0,25473.849908604025,660148.4492879108,187763.60135985166,131679.75939590187
185,2021-09-03,0,37451.0,156209.0,108196.0,103763,0,25606.733962702267,661825.4922413075,188002.66343985614,131697.60705057153
186,2021-09-04,0,37451.0,156209.0,108196.0,103763,0,25739.618016800516,663502.5351947041,188241.7255198607,131715.45470524117
187,2021-09-05,0,37451.0,156209.0,108196.0,103763,0,25872.502070898772,665179.5781481009,188480.78759986517,131733.3023599108
188,2021-09-06,0,37451.0,156209.0,108196.0,103763,0,26005.386124997014,666856.6211014976,188719.84967986966,131751.15001458046
189,2021-09-07,0,37451.0,156209.0,108196.0,103763,0,26138.270179095263,668533.6640548941,188958.91175987414,131768.9976692501
190,2021-09-08,0,37451.0,156209.0,108196.0,103763,0,26271.154233193505,670210.7070082907,189197.97383987863,131786.84532391973
191,2021-09-09,0,37451.0,156209.0,108196.0,103763,0,26404.03828729174,671887.7499616873,189437.0359198831,131804.69297858936
192,2021-09-10,0,37451.0,156209.0,108196.0,103763,0,26536.92234138999,673564.7929150839,189676.09799988766,131822.540633259
193,2021-09-11,0,37451.0,156209.0,108196.0,103763,0,26669.806395488245,675241.8358684806,189915.16007989208,131840.38828792865
194,2021-09-12,0,37451.0,156209.0,108196.0,103763,0,26802.690449586495,676918.8788218772,190154.22215989663,131858.2359425983
195,2021-09-13,0,37451.0,156209.0,108196.0,103763,0,26935.574503684737,678595.921775274,190393.28423990117,131876.0835972679
196,2021-09-14,0,37451.0,156209.0,108196.0,103763,0,27068.45855778298,680272.9647286705,190632.3463199056,131893.93125193755
197,2021-09-15,0,37451.0,156209.0,108196.0,103763,0,27201.342611881228,681950.0076820672,190871.40839991008,131911.7789066072
198,2021-09-16,0,37451.0,156209.0,108196.0,103763,0,27334.226665979484,683627.0506354639,191110.47047991463,131929.62656127685
199,2021-09-17,0,37451.0,156209.0,108196.0,103763,0,27467.110720077733,685304.0935888605,191349.53255991905,131947.47421594648
200,2021-09-18,0,37451.0,156209.0,108196.0,103763,0,27599.994774175968,686981.1365422572,191588.5946399236,131965.3218706161
201,2021-09-19,0,37451.0,156209.0,108196.0,103763,0,27732.878828274217,688658.1794956537,191827.65671992808,131983.16952528578
202,2021-09-20,0,37451.0,156209.0,108196.0,103763,0,27865.762882372474,690335.2224490504,192066.71879993257,132001.0171799554
203,2021-09-21,0,37451.0,156209.0,108196.0,103763,0,27998.6469364707,692012.265402447,192305.7808799371,132018.86483462504
204,2021-09-22,0,37451.0,156209.0,108196.0,103763,0,28131.53099056895,693689.3083558436,192544.84295994154,132036.71248929467
205,2021-09-23,0,37451.0,156209.0,108196.0,103763,0,28264.4150446672,695366.3513092403,192783.90503994608,132054.5601439643
206,2021-09-24,0,37451.0,156209.0,108196.0,103763,0,28397.29909876545,697043.3942626369,193022.96711995057,132072.40779863397
207,2021-09-25,0,37451.0,156209.0,108196.0,103763,0,28530.183152863698,698720.4372160336,193262.02919995505,132090.2554533036
208,2021-09-26,0,37451.0,156209.0,108196.0,103763,0,28663.067206961947,700397.4801694301,193501.09127995954,132108.10310797323
209,2021-09-27,0,37451.0,156209.0,108196.0,103763,0,28795.951261060196,702074.5231228269,193740.15335996402,132125.95076264287
210,2021-09-28,0,37451.0,156209.0,108196.0,103763,0,28928.835315158445,703751.5660762236,193979.2154399685,132143.7984173125
211,2021-09-29,0,37451.0,156209.0,108196.0,103763,0,29061.71936925668,705428.6090296202,194218.27751997305,132161.64607198216
212,2021-09-30,0,37451.0,156209.0,108196.0,103763,0,29194.60342335493,707105.6519830169,194457.33959997748,132179.49372665182
213,2021-10-01,0,37451.0,156209.0,108196.0,103763,0,29327.487477453164,708782.6949364133,194696.40167998202,132197.34138132143
214,2021-10-02,0,37451.0,156209.0,108196.0,103763,0,29460.371531551413,710459.73788981,194935.4637599865,132215.1890359911
215,2021-10-03,0,37451.0,156209.0,108196.0,103763,0,29593.255585649662,712136.7808432067,195174.525839991,132233.03669066072
216,2021-10-04,0,37451.0,156209.0,108196.0,103763,0,29726.13963974791,713813.8237966034,195413.58791999554,132250.88434533036
217,2021-10-05,0,37451.0,156209.0,108196.0,103763,0,29859.02369384616,715490.86675,195652.64999999997,132268.73200000002
