,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
140,2021-07-20,0,37451.0,156209.0,108196.0,103763,0,19626.951528281177,564382.9324456016,173414.84483965393,130894.4625904377
141,2021-07-21,0,37451.0,156209.0,108196.0,103763,0,19759.835582379426,565013.5169755289,173471.5247768013,130912.31024510734
142,2021-07-22,0,37451.0,156209.0,108196.0,103763,0,19892.719636477676,565644.1015054561,173528.2047139486,130930.157899777
143,2021-07-23,0,37451.0,156209.0,108196.0,103763,0,20025.60369057591,566274.6860353834,173584.88465109596,130948.00555444663
144,2021-07-24,0,37451.0,156209.0,108196.0,103763,0,20158.487744674167,566905.2705653106,173641.56458824332,130965.85320911626
145,2021-07-25,0,37451.0,156209.0,108196.0,103763,0,20291.3717987724,567535.855095238,173698.24452539068,130983.7008637859
146,2021-07-26,0,37451.0,156209.0,108196.0,103763,0,20424.255852870658,568166.4396251651,173754.92446253804,131001.54851845553
147,2021-07-27,0,37451.0,156209.0,108196.0,103763,0,20557.1399069689,568797.0241550923,173811.6043996854,131019.39617312519
148,2021-07-28,0,37451.0,156209.0,108196.0,103763,0,20690.02396106715,569427.6086850197,173868.28433683276,131037.24382779482
149,2021-07-29,0,37451.0,156209.0,108196.0,103763,0,20822.908015165383,570058.1932149469,173924.96427398012,131055.09148246449
150,2021-07-30,0,37451.0,156209.0,108196.0,103763,0,20955.79206926364,570688.7777448741,173981.64421112748,131072.93913713412
151,2021-07-31,0,37451.0,156209.0,108196.0,103763,0,21088.67612336188,571319.3622748014,174038.32414827478,131090.78679180378
152,2021-08-01,0,37451.0,156209.0,108196.0,103763,0,21221.56017746014,571949.9468047287,174095.00408542214,131108.63444647338
153,2021-08-02,0,37451.0,156209.0,108196.0,103763,0,21354.444231558387,572580.5313346558,174151.6840225695,131126.48210114302
154,2021-08-03,0,37451.0,156209.0,108196.0,103763,0,21487.328285656622,573211.1158645831,174208.3639597168,131144.32975581265
155,2021-08-04,0,37451.0,156209.0,108196.0,103763,0,21620.21233975487,573841.7003945104,174265.04389686417,131162.1774104823
156,2021-08-05,0,37451.0,156209.0,108196.0,103763,0,21753.096393853128,574472.2849244376,174321.72383401153,131180.02506515195
157,2021-08-06,0,37451.0,156209.0,108196.0,103763,0,21885.98044795137,575102.8694543649,174378.40377115895,131197.8727198216
158,2021-08-07,0,37451.0,156209.0,108196.0,103763,0,22018.86450204961,575733.4539842922,174435.08370830625,131215.7203744912
159,2021-08-08,0,37451.0,156209.0,108196.0,103763,0,22151.748556147868,576364.0385142196,174491.7636454536,131233.56802916084
160,2021-08-09,0,37451.0,156209.0,108196.0,103763,0,22284.632610246117,576994.6230441467,174548.44358260097,131251.41568383054
161,2021-08-10,0,37451.0,156209.0,108196.0,103763,0,22417.51666434435,577625.2075740738,174605.12351974833,131269.26333850014
162,2021-08-11,0,37451.0,156209.0,108196.0,103763,0,22550.4007184426,578255.7921040012,174661.80345689564,131287.11099316977
163,2021-08-12,0,37451.0,156209.0,108196.0,103763,0,22683.28477254085,578886.3766339284,174718.483394043,131304.95864783943
164,2021-08-13,0,37451.0,156209.0,108196.0,103763,0,22816.1688266391,579516.9611638556,174775.16333119036,131322.8063025091
165,2021-08-14,0,37451.0,156209.0,108196.0,103763,0,22949.052880737334,580147.5456937831,174831.84326833772,131340.65395717873
166,2021-08-15,0,37451.0,156209.0,108196.0,103763,0,23081.936934835576,580778.1302237102,174888.52320548508,131358.50161184836
167,2021-08-16,0,37451.0,156209.0,108196.0,103763,0,23214.820988933832,581408.7147536374,174945.20314263238,131376.34926651797
168,2021-08-17,0,37451.0,156209.0,108196.0,103763,0,23347.70504303208,582039.2992835646,175001.8830797798,131394.19692118763
169,2021-08-18,0,37451.0,156209.0,108196.0,103763,0,23480.58909713033,582669.8838134919,175058.56301692716,131412.04457585726
170,2021-08-19,0,37451.0,156209.0,108196.0,103763,0,23613.473151228558,583300.4683434191,175115.24295407452,131429.89223052692
171,2021-08-20,0,37451.0,156209.0,108196.0,103763,0,23746.357205326807,583931.0528733463,175171.92289122182,131447.73988519656
172,2021-08-21,0,37451.0,156209.0,108196.0,103763,0,23879.241259425064,584561.6374032737,175228.60282836918,131465.58753986616
173,2021-08-22,0,37451.0,156209.0,108196.0,103763,0,24012.125313523313,585192.221933201,175285.28276551655,131483.43519453585
174,2021-08-23,0,37451.0,156209.0,108196.0,103763,0,24145.009367621562,585822.8064631282,175341.9627026639,131501.28284920548
175,2021-08-24,0,37451.0,156209.0,108196.0,103763,0,24277.893421719797,586453.3909930555,175398.6426398112,131519.13050387512
