,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
83,2021-05-24,0,89036.00597366595,312418.0,216392.0,207526.0,0,45877.41160596741,801863.5439189738,210606.26518609078,165049.862140088
84,2021-05-25,0,89573.60519516302,312418.0,216392.0,207526.0,0,49786.10701857091,811233.7871182594,212686.49282105564,165842.48875223304
85,2021-05-26,0,89926.50646791895,312418.0,216392.0,207526.0,0,51070.76120513555,817079.6266613454,214080.86002271954,166437.533078452
86,2021-05-27,0,91179.68453045242,312418.0,216392.0,207526.0,0,52023.184142838494,821172.8868247115,215009.1043504604,166871.5127750177
87,2021-05-28,0,92432.86259298588,312418.0,216392.0,207526.0,0,52975.607080541435,825266.1469880773,215937.34867820132,167305.49247158348
88,2021-05-29,0,93686.04065551935,312418.0,216392.0,207526.0,0,53928.030018244375,829359.4071514437,216865.59300594236,167739.4721681492
89,2021-05-30,0,94939.21871805281,312418.0,216392.0,207526.0,0,54880.452955947345,833452.66731481,217793.83733368327,168173.45186471497
90,2021-05-31,0,96192.39678058629,312418.0,216392.0,207526.0,0,55832.87589365024,837545.9274781761,218722.0816614242,168607.43156128068
91,2021-06-01,0,97445.57484311976,312418.0,216392.0,207526.0,0,56785.29883135318,841639.1876415422,219650.3259891651,169041.41125784646
92,2021-06-02,0,98698.75290565321,312418.0,216392.0,207526.0,0,57737.72176905617,845732.4478049083,220578.57031690603,169475.39095441217
93,2021-06-03,0,99951.93096818667,312418.0,216392.0,207526.0,0,58690.14470675908,849825.7079682746,221506.81464464706,169909.3706509779
94,2021-06-04,0,101205.10903072015,312418.0,216392.0,207526.0,0,59642.567644462004,853918.9681316405,222435.05897238798,170343.35034754366
95,2021-06-05,0,102458.28709325363,312418.0,216392.0,207526.0,0,60594.99058216493,858012.228295007,223363.3033001289,170777.33004410937
96,2021-06-06,0,103711.4651557871,312418.0,216392.0,207526.0,0,61547.4135198679,862105.4884583731,224291.54762786976,171211.30974067515
97,2021-06-07,0,104964.64321832056,312418.0,216392.0,207526.0,0,62499.83645757081,866198.748621739,225219.7919556108,171645.28943724086
98,2021-06-08,0,106217.82128085403,312418.0,216392.0,207526.0,0,63452.25939527375,870292.0087851053,226148.0362833517,172079.26913380658
99,2021-06-09,0,107470.99934338748,312418.0,216392.0,207526.0,0,64404.68233297671,874385.2689484714,227076.28061109263,172513.24883037235
100,2021-06-10,0,108724.17740592096,312418.0,216392.0,207526.0,0,65357.1052706796,878478.5291118375,228004.52493883355,172947.22852693807
101,2021-06-11,0,109977.35546845442,312418.0,216392.0,207526.0,0,66309.52820838257,882571.7892752036,228932.76926657447,173381.20822350384
102,2021-06-12,0,111230.53353098789,312418.0,216392.0,207526.0,0,67261.95114608551,886665.0494385699,229861.01359431545,173815.18792006955
103,2021-06-13,0,112483.71159352135,312418.0,216392.0,207526.0,0,68214.37408378845,890758.309601936,230789.25792205642,174249.16761663533
104,2021-06-14,0,113736.88965605482,312418.0,216392.0,207526.0,0,69166.7970214914,894851.5697653021,231717.50224979734,174683.14731320104
105,2021-06-15,0,117086.41977631296,312418.0,216392.0,207526.0,0,70374.05781839018,901156.7801423916,232773.79202089534,175117.36884855002
106,2021-06-16,0,119851.78441329434,312418.0,216392.0,207526.0,0,71164.89603754907,907262.2640699141,234323.4483772688,175919.18533445906
107,2021-06-17,0,121508.47800861418,312418.0,216392.0,207526.0,0,71991.73915625954,912599.5693452572,235685.46367170155,176732.489162573
108,2021-06-18,0,123185.58906146552,312418.0,216392.0,207526.0,0,72615.72214313681,917007.3784514633,236558.96516694338,177175.90057168598
109,2021-06-19,0,124280.3997205111,312418.0,216392.0,207526.0,0,73063.79026696157,919983.3025500067,237206.003311567,177573.362611979
110,2021-06-20,0,125569.9800047726,312418.0,216392.0,207526.0,0,73623.35891297087,923870.2865300351,238098.91595114756,177844.463888017
111,2021-06-21,0,126634.86778889372,312418.0,216392.0,207526.0,0,74024.51741470108,925792.2695177882,238511.40276834508,177996.09680512303
112,2021-06-22,0,127671.48806143252,312418.0,216392.0,207526.0,0,74328.75274240901,928099.8781889353,238983.74061392032,178092.59047964506
113,2021-06-23,0,128171.91670554207,312418.0,216392.0,207526.0,0,74797.20710845641,929886.6617339049,239431.81452907214,178322.337323745
114,2021-06-24,0,129244.56626408901,312418.0,216392.0,207526.0,0,75283.12034626906,932676.6865986208,240019.00164531806,178591.14113134204
115,2021-06-25,0,130414.81060395332,312418.0,216392.0,207526.0,0,75716.3282368375,935858.4825759481,240721.0380322347,178961.033550343
116,2021-06-26,0,131514.723431329,312418.0,216392.0,207526.0,0,76216.77639021585,941046.7611927688,241867.91314358002,179441.204454512
117,2021-06-27,0,133025.6893886608,312418.0,216392.0,207526.0,0,76712.27552221974,947573.2070216855,243293.01465711353,180001.78675411607
118,2021-06-28,0,133547.56167892253,312418.0,216392.0,207526.0,0,77085.98053799447,949407.6176430902,243742.7061676269,180197.07157160103
119,2021-06-29,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
120,2021-06-30,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
121,2021-07-01,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
122,2021-07-02,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
123,2021-07-03,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
124,2021-07-04,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
125,2021-07-05,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
126,2021-07-06,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
127,2021-07-07,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
